Element	Fraction	BiolRep	Counts	CPM
AGTR1_wgs_ref	Post	1	6	0.663066363660073
AGTR1_wgs_ref	Post	2	14	1.4129854778399
AGTR1_wgs_ref	Post	3	16	1.72776194895867
AGTR1_wgs_ref	Post	4	4	0.422790701902326
AGTR1_wgs_ref	Post	5	4	0.380919513040113
AGTR1_wgs_ref	Post	6	34	3.53363353975296
AGTR1_wgs_ref	Pre	1	26	3.29708818924678
AGTR1_wgs_ref	Pre	2	19	2.18073194775747
AGTR1_wgs_ref	Pre	3	91	9.31556306078282
AGTR1_wgs_ref	Pre	4	49	5.2076784987602
AGTR1_wgs_ref	Pre	5	51	6.52359026173795
AGTR1_wgs_ref	Pre	6	51	5.52214537296732
AGTR1_wgs_shuf	DNA	1	20	2.93891566649244
AGTR1_wgs_shuf	DNA	2	23	3.14720231502729
AGTR1_wgs_shuf	DNA	3	22	2.800492530259
AGTR1_wgs_shuf	DNA	4	20	2.52380866451276
AGTR1_wgs_shuf	Post	1	4	0.442044242440049
AGTR1_wgs_shuf	Post	2	8	0.807420273051369
AGTR1_wgs_shuf	Post	3	0	0
AGTR1_wgs_shuf	Post	4	6	0.634186052853488
AGTR1_wgs_shuf	Post	5	2	0.190459756520056
AGTR1_wgs_shuf	Post	6	0	0
AGTR1_wgs_shuf	Pre	1	20	2.53622168403598
AGTR1_wgs_shuf	Pre	2	16	1.83640585074313
AGTR1_wgs_shuf	Pre	3	10	1.02368824843767
AGTR1_wgs_shuf	Pre	4	6	0.637674918215535
AGTR1_wgs_shuf	Pre	5	4	0.511654138175526
AGTR1_wgs_shuf	Pre	6	8	0.86621888203409
AKAP10_wgs_alt	DNA	1	733	107.711259176948
AKAP10_wgs_alt	DNA	2	572	78.2695532258961
AKAP10_wgs_alt	DNA	3	717	91.2705974634412
AKAP10_wgs_alt	DNA	4	747	94.2642536195517
AKAP10_wgs_alt	Post	1	159	17.5712586369919
AKAP10_wgs_alt	Post	2	154	15.5428402562389
AKAP10_wgs_alt	Post	3	129	13.9300807134793
AKAP10_wgs_alt	Post	4	168	17.7572094798977
AKAP10_wgs_alt	Post	5	167	15.9033896694247
AKAP10_wgs_alt	Post	6	122	12.6795085838195
AKAP10_wgs_alt	Pre	1	487	61.7569980062761
AKAP10_wgs_alt	Pre	2	621	71.2755020819678
AKAP10_wgs_alt	Pre	3	700	71.6581773906371
AKAP10_wgs_alt	Pre	4	584	62.0670253729787
AKAP10_wgs_alt	Pre	5	647	82.7600568498913
AKAP10_wgs_alt	Pre	6	710	76.8769257805255
AKAP10_wgs_ref	DNA	1	695	102.127319410612
AKAP10_wgs_ref	DNA	2	671	91.8162066688396
AKAP10_wgs_ref	DNA	3	620	78.9229713072992
AKAP10_wgs_ref	DNA	4	745	94.0118727531005
AKAP10_wgs_ref	Post	1	144	15.9135927278418
AKAP10_wgs_ref	Post	2	172	17.3595358706044
AKAP10_wgs_ref	Post	3	182	19.6532921694049
AKAP10_wgs_ref	Post	4	173	18.2856978572756
AKAP10_wgs_ref	Post	5	155	14.7606311303044
AKAP10_wgs_ref	Post	6	165	17.1485157076247
AKAP10_wgs_ref	Pre	1	542	68.7316076373751
AKAP10_wgs_ref	Pre	2	625	71.7346035446535
AKAP10_wgs_ref	Pre	3	645	66.0278920242299
AKAP10_wgs_ref	Pre	4	621	65.9993540353079
AKAP10_wgs_ref	Pre	5	759	97.086372718806
AKAP10_wgs_ref	Pre	6	766	82.9404579547641
AKAP10_wgs_shuf	DNA	1	0	0
AKAP10_wgs_shuf	DNA	2	0	0
AKAP10_wgs_shuf	DNA	3	0	0
AKAP10_wgs_shuf	DNA	4	0	0
AKAP10_wgs_shuf	Post	1	0	0
AKAP10_wgs_shuf	Post	2	0	0
AKAP10_wgs_shuf	Post	3	0	0
AKAP10_wgs_shuf	Post	4	0	0
AKAP10_wgs_shuf	Post	5	0	0
AKAP10_wgs_shuf	Post	6	0	0
AKAP10_wgs_shuf	Pre	1	0	0
AKAP10_wgs_shuf	Pre	2	0	0
AKAP10_wgs_shuf	Pre	3	0	0
AKAP10_wgs_shuf	Pre	4	0	0
AKAP10_wgs_shuf	Pre	5	0	0
AKAP10_wgs_shuf	Pre	6	0	0
AKAP9_wgs_alt	DNA	1	7	1.02862048327235
AKAP9_wgs_alt	DNA	2	30	4.10504649786168
AKAP9_wgs_alt	DNA	3	30	3.81885345035319
AKAP9_wgs_alt	DNA	4	13	1.6404756319333
AKAP9_wgs_alt	Post	1	13	1.43664378793016
AKAP9_wgs_alt	Post	2	18	1.81669561436558
AKAP9_wgs_alt	Post	3	14	1.51179170533884
AKAP9_wgs_alt	Post	4	2	0.211395350951163
AKAP9_wgs_alt	Post	5	11	1.04752866086031
AKAP9_wgs_alt	Post	6	11	1.14323438050831
AKAP9_wgs_alt	Pre	1	9	1.14129975781619
AKAP9_wgs_alt	Pre	2	17	1.95118121641458
AKAP9_wgs_alt	Pre	3	15	1.53553237265651
AKAP9_wgs_alt	Pre	4	16	1.70046644857476
AKAP9_wgs_alt	Pre	5	6	0.767481207263289
AKAP9_wgs_alt	Pre	6	18	1.9489924845767
AKAP9_wgs_ref	DNA	1	286	42.0264940308419
AKAP9_wgs_ref	DNA	2	257	35.1665649983484
AKAP9_wgs_ref	DNA	3	290	36.9155833534141
AKAP9_wgs_ref	DNA	4	240	30.2857039741532
AKAP9_wgs_ref	Post	1	153	16.9081922733319
AKAP9_wgs_ref	Post	2	146	14.7354199831875
AKAP9_wgs_ref	Post	3	134	14.4700063225289
AKAP9_wgs_ref	Post	4	135	14.2691861892035
AKAP9_wgs_ref	Post	5	150	14.2844817390042
AKAP9_wgs_ref	Post	6	166	17.2524461058527
AKAP9_wgs_ref	Pre	1	124	15.7245744410231
AKAP9_wgs_ref	Pre	2	154	17.6754063134026
AKAP9_wgs_ref	Pre	3	149	15.2529549017213
AKAP9_wgs_ref	Pre	4	157	16.6858270266398
AKAP9_wgs_ref	Pre	5	155	19.8265978543016
AKAP9_wgs_ref	Pre	6	150	16.2416040381392
AKAP9_wgs_shuf	DNA	1	3335	490.064187387614
AKAP9_wgs_shuf	DNA	2	3623	495.752782058429
AKAP9_wgs_shuf	DNA	3	3773	480.284468939419
AKAP9_wgs_shuf	DNA	4	4021	507.411732000291
AKAP9_wgs_shuf	Post	1	1876	207.318749704383
AKAP9_wgs_shuf	Post	2	2200	222.040575089127
AKAP9_wgs_shuf	Post	3	2095	226.228830191776
AKAP9_wgs_shuf	Post	4	1919	202.833839237641
AKAP9_wgs_shuf	Post	5	1688	160.748034502928
AKAP9_wgs_shuf	Post	6	1661	172.628391456755
AKAP9_wgs_shuf	Pre	1	1886	239.165704804593
AKAP9_wgs_shuf	Pre	2	2849	326.995016797949
AKAP9_wgs_shuf	Pre	3	2392	244.866229026291
AKAP9_wgs_shuf	Pre	4	2689	285.784642513596
AKAP9_wgs_shuf	Pre	5	2514	321.574625843318
AKAP9_wgs_shuf	Pre	6	2766	299.495178463287
AKR1B1_ssc_alt	DNA	1	2725	400.427259559595
AKR1B1_ssc_alt	DNA	2	3007	411.462493969002
AKR1B1_ssc_alt	DNA	3	3289	418.673633273721
AKR1B1_ssc_alt	DNA	4	3362	424.252236504596
AKR1B1_ssc_alt	Post	1	4913	542.94084077699
AKR1B1_ssc_alt	Post	2	5310	535.925206237846
AKR1B1_ssc_alt	Post	3	4660	503.210667634213
AKR1B1_ssc_alt	Post	4	5093	538.318261197136
AKR1B1_ssc_alt	Post	5	5109	486.529448030484
AKR1B1_ssc_alt	Post	6	4281	444.926034814189
AKR1B1_ssc_alt	Pre	1	2530	320.832043030552
AKR1B1_ssc_alt	Pre	2	3237	371.52785867847
AKR1B1_ssc_alt	Pre	3	3578	366.275655290999
AKR1B1_ssc_alt	Pre	4	3094	328.827699493144
AKR1B1_ssc_alt	Pre	5	2633	336.79633645404
AKR1B1_ssc_alt	Pre	6	3371	365.002981417115
AKR1B1_ssc_ref	DNA	1	2558	375.887313744383
AKR1B1_ssc_ref	DNA	2	2967	405.98909863852
AKR1B1_ssc_ref	DNA	3	3005	382.521820610378
AKR1B1_ssc_ref	DNA	4	3098	390.937962133027
AKR1B1_ssc_ref	Post	1	4310	476.302671229153
AKR1B1_ssc_ref	Post	2	4856	490.104105742181
AKR1B1_ssc_ref	Post	3	4077	440.255341619032
AKR1B1_ssc_ref	Post	4	4639	490.331516531222
AKR1B1_ssc_ref	Post	5	4601	438.15266987439
AKR1B1_ssc_ref	Post	6	4180	434.429064593158
AKR1B1_ssc_ref	Pre	1	2647	335.668939882162
AKR1B1_ssc_ref	Pre	2	3208	368.199373073998
AKR1B1_ssc_ref	Pre	3	3344	342.321350277558
AKR1B1_ssc_ref	Pre	4	3011	320.006529791163
AKR1B1_ssc_ref	Pre	5	2658	339.994174817637
AKR1B1_ssc_ref	Pre	6	3058	331.112167657531
AKR1B1_ssc_shuf	DNA	1	18	2.64502409984319
AKR1B1_ssc_shuf	DNA	2	8	1.09467906609645
AKR1B1_ssc_shuf	DNA	3	12	1.52754138014127
AKR1B1_ssc_shuf	DNA	4	9	1.13571389903074
AKR1B1_ssc_shuf	Post	1	4	0.442044242440049
AKR1B1_ssc_shuf	Post	2	2	0.201855068262842
AKR1B1_ssc_shuf	Post	3	4	0.431940487239668
AKR1B1_ssc_shuf	Post	4	8	0.845581403804651
AKR1B1_ssc_shuf	Post	5	4	0.380919513040113
AKR1B1_ssc_shuf	Post	6	5	0.519651991140141
AKR1B1_ssc_shuf	Pre	1	17	2.15578843143058
AKR1B1_ssc_shuf	Pre	2	12	1.37730438805735
AKR1B1_ssc_shuf	Pre	3	17	1.74027002234404
AKR1B1_ssc_shuf	Pre	4	15	1.59418729553884
AKR1B1_ssc_shuf	Pre	5	9	1.15122181089493
AKR1B1_ssc_shuf	Pre	6	16	1.73243776406818
AKR1C1_wgs_alt	DNA	1	17829	2619.89637089468
AKR1C1_wgs_alt	DNA	2	18935	2590.96851456703
AKR1C1_wgs_alt	DNA	3	20343	2589.5645246845
AKR1C1_wgs_alt	DNA	4	20439	2579.20626469882
AKR1C1_wgs_alt	Post	1	34630	3826.99802892472
AKR1C1_wgs_alt	Post	2	38952	3931.32930948712
AKR1C1_wgs_alt	Post	3	35484	3831.7440623031
AKR1C1_wgs_alt	Post	4	36160	3822.02794519702
AKR1C1_wgs_alt	Post	5	39372	3749.39076685383
AKR1C1_wgs_alt	Post	6	35949	3736.19388589939
AKR1C1_wgs_alt	Pre	1	18362	2328.50512811343
AKR1C1_wgs_alt	Pre	2	25652	2944.21768020392
AKR1C1_wgs_alt	Pre	3	27517	2816.88295322594
AKR1C1_wgs_alt	Pre	4	25212	2679.51000634168
AKR1C1_wgs_alt	Pre	5	20413	2611.09898064425
AKR1C1_wgs_alt	Pre	6	26969	2920.13212869717
AKR1C1_wgs_ref	DNA	1	18845	2769.1932867525
AKR1C1_wgs_ref	DNA	2	20098	2750.1074838008
AKR1C1_wgs_ref	DNA	3	22006	2801.25630094907
AKR1C1_wgs_ref	DNA	4	22367	2822.50141995785
AKR1C1_wgs_ref	Post	1	41331	4567.53264607242
AKR1C1_wgs_ref	Post	2	47549	4799.00332041495
AKR1C1_wgs_ref	Post	3	42861	4628.35030589485
AKR1C1_wgs_ref	Post	4	44835	4738.95527994769
AKR1C1_wgs_ref	Post	5	47779	4549.98835338589
AKR1C1_wgs_ref	Post	6	44128	4586.24061300643
AKR1C1_wgs_ref	Pre	1	20304	2574.77225363333
AKR1C1_wgs_ref	Pre	2	28731	3297.61103110631
AKR1C1_wgs_ref	Pre	3	31351	3209.36502767695
AKR1C1_wgs_ref	Pre	4	29627	3148.73246699528
AKR1C1_wgs_ref	Pre	5	23425	2996.37454669042
AKR1C1_wgs_ref	Pre	6	30015	3249.94496803165
AKR1C1_wgs_shuf	DNA	1	14065	2066.79244246081
AKR1C1_wgs_shuf	DNA	2	15238	2085.08995114721
AKR1C1_wgs_shuf	DNA	3	16452	2094.25923217369
AKR1C1_wgs_shuf	DNA	4	15987	2017.40645597828
AKR1C1_wgs_shuf	Post	1	29352	3243.72065102508
AKR1C1_wgs_shuf	Post	2	32490	3279.13558392987
AKR1C1_wgs_shuf	Post	3	29938	3232.8585767453
AKR1C1_wgs_shuf	Post	4	31041	3280.96154443752
AKR1C1_wgs_shuf	Post	5	30853	2938.12743395665
AKR1C1_wgs_shuf	Post	6	29478	3063.66027896582
AKR1C1_wgs_shuf	Pre	1	17209	2182.29194802876
AKR1C1_wgs_shuf	Pre	2	23212	2664.1657879656
AKR1C1_wgs_shuf	Pre	3	22459	2299.10143716617
AKR1C1_wgs_shuf	Pre	4	22297	2369.70627524196
AKR1C1_wgs_shuf	Pre	5	17187	2198.44991820569
AKR1C1_wgs_shuf	Pre	6	20508	2220.55210409439
AL117190.3_wgs_alt	DNA	1	19560	2874.2595218296
AL117190.3_wgs_alt	DNA	2	21668	2964.93825052223
AL117190.3_wgs_alt	DNA	3	22184	2823.91483142117
AL117190.3_wgs_alt	DNA	4	22293	2813.16332789915
AL117190.3_wgs_alt	Post	1	11724	1295.63167459178
AL117190.3_wgs_alt	Post	2	13431	1355.55771091912
AL117190.3_wgs_alt	Post	3	11871	1281.89138100553
AL117190.3_wgs_alt	Post	4	12370	1307.48024563294
AL117190.3_wgs_alt	Post	5	12156	1157.6144001289
AL117190.3_wgs_alt	Post	6	11552	1200.60396033018
AL117190.3_wgs_alt	Pre	1	6284	796.880853124105
AL117190.3_wgs_alt	Pre	2	8093	928.877034379009
AL117190.3_wgs_alt	Pre	3	8167	836.046192499047
AL117190.3_wgs_alt	Pre	4	8312	883.392320034588
AL117190.3_wgs_alt	Pre	5	6880	880.045117661904
AL117190.3_wgs_alt	Pre	6	8048	871.416195326295
AL117190.3_wgs_ref	DNA	1	23147	3401.35404661502
AL117190.3_wgs_ref	DNA	2	24978	3417.86171411964
AL117190.3_wgs_ref	DNA	3	26395	3359.95456073575
AL117190.3_wgs_ref	DNA	4	26344	3324.36077289621
AL117190.3_wgs_ref	Post	1	14403	1591.69080596601
AL117190.3_wgs_ref	Post	2	16239	1638.96222676015
AL117190.3_wgs_ref	Post	3	14423	1557.46941186443
AL117190.3_wgs_ref	Post	4	15400	1627.74420232395
AL117190.3_wgs_ref	Post	5	14635	1393.68926833551
AL117190.3_wgs_ref	Post	6	13126	1364.1904071411
AL117190.3_wgs_ref	Pre	1	6460	819.199603943622
AL117190.3_wgs_ref	Pre	2	8931	1025.05879081168
AL117190.3_wgs_ref	Pre	3	9342	956.329561690474
AL117190.3_wgs_ref	Pre	4	9903	1052.48245251474
AL117190.3_wgs_ref	Pre	5	7669	980.968896417027
AL117190.3_wgs_ref	Pre	6	8894	963.018842101399
AL162407.1_wgs_alt	DNA	1	0	0
AL162407.1_wgs_alt	DNA	2	0	0
AL162407.1_wgs_alt	DNA	3	0	0
AL162407.1_wgs_alt	DNA	4	0	0
AL162407.1_wgs_alt	Post	1	0	0
AL162407.1_wgs_alt	Post	2	0	0
AL162407.1_wgs_alt	Post	3	0	0
AL162407.1_wgs_alt	Post	4	0	0
AL162407.1_wgs_alt	Post	5	0	0
AL162407.1_wgs_alt	Post	6	0	0
AL162407.1_wgs_alt	Pre	1	0	0
AL162407.1_wgs_alt	Pre	2	0	0
AL162407.1_wgs_alt	Pre	3	0	0
AL162407.1_wgs_alt	Pre	4	0	0
AL162407.1_wgs_alt	Pre	5	0	0
AL162407.1_wgs_alt	Pre	6	0	0
AL162407.1_wgs_ref	DNA	1	9	1.3225120499216
AL162407.1_wgs_ref	DNA	2	1	0.136834883262056
AL162407.1_wgs_ref	DNA	3	5	0.636475575058864
AL162407.1_wgs_ref	DNA	4	6	0.757142599353829
AL162407.1_wgs_ref	Post	1	0	0
AL162407.1_wgs_ref	Post	2	0	0
AL162407.1_wgs_ref	Post	3	0	0
AL162407.1_wgs_ref	Post	4	1	0.105697675475581
AL162407.1_wgs_ref	Post	5	0	0
AL162407.1_wgs_ref	Post	6	0	0
AL162407.1_wgs_ref	Pre	1	3	0.380433252605397
AL162407.1_wgs_ref	Pre	2	0	0
AL162407.1_wgs_ref	Pre	3	18	1.84263884718781
AL162407.1_wgs_ref	Pre	4	0	0
AL162407.1_wgs_ref	Pre	5	4	0.511654138175526
AL162407.1_wgs_ref	Pre	6	4	0.433109441017045
AL162407.1_wgs_shuf	DNA	1	78	11.4617710993205
AL162407.1_wgs_shuf	DNA	2	62	8.48376276224747
AL162407.1_wgs_shuf	DNA	3	69	8.78336293581233
AL162407.1_wgs_shuf	DNA	4	66	8.32856859289212
AL162407.1_wgs_shuf	Post	1	1	0.110511060610012
AL162407.1_wgs_shuf	Post	2	0	0
AL162407.1_wgs_shuf	Post	3	5	0.539925609049585
AL162407.1_wgs_shuf	Post	4	5	0.528488377377907
AL162407.1_wgs_shuf	Post	5	6	0.571379269560169
AL162407.1_wgs_shuf	Post	6	8	0.831443185824226
AL162407.1_wgs_shuf	Pre	1	34	4.31157686286117
AL162407.1_wgs_shuf	Pre	2	72	8.26382632834409
AL162407.1_wgs_shuf	Pre	3	66	6.75634243968864
AL162407.1_wgs_shuf	Pre	4	57	6.05791172304758
AL162407.1_wgs_shuf	Pre	5	34	4.34906017449197
AL162407.1_wgs_shuf	Pre	6	44	4.76420385118749
ALDH3A2_ssc_alt	DNA	1	829	121.818054376112
ALDH3A2_ssc_alt	DNA	2	950	129.993139098953
ALDH3A2_ssc_alt	DNA	3	971	123.603556676431
ALDH3A2_ssc_alt	DNA	4	921	116.221389000813
ALDH3A2_ssc_alt	Post	1	495	54.702975001956
ALDH3A2_ssc_alt	Post	2	536	54.0971582944418
ALDH3A2_ssc_alt	Post	3	531	57.3400996810659
ALDH3A2_ssc_alt	Post	4	572	60.4590703720326
ALDH3A2_ssc_alt	Post	5	550	52.3764330430155
ALDH3A2_ssc_alt	Post	6	500	51.9651991140141
ALDH3A2_ssc_alt	Pre	1	466	59.0939652380384
ALDH3A2_ssc_alt	Pre	2	793	91.0168649774564
ALDH3A2_ssc_alt	Pre	3	728	74.5245044862626
ALDH3A2_ssc_alt	Pre	4	893	94.9072836610788
ALDH3A2_ssc_alt	Pre	5	487	62.2938913228703
ALDH3A2_ssc_alt	Pre	6	769	83.2652900355269
ALDH3A2_ssc_ref	DNA	1	839	123.287512209358
ALDH3A2_ssc_ref	DNA	2	950	129.993139098953
ALDH3A2_ssc_ref	DNA	3	868	110.492159830219
ALDH3A2_ssc_ref	DNA	4	927	116.978531600167
ALDH3A2_ssc_ref	Post	1	516	57.0237072747663
ALDH3A2_ssc_ref	Post	2	558	56.317564045333
ALDH3A2_ssc_ref	Post	3	482	52.04882871238
ALDH3A2_ssc_ref	Post	4	573	60.5647680475082
ALDH3A2_ssc_ref	Post	5	431	41.0440775300722
ALDH3A2_ssc_ref	Post	6	543	56.4342062378194
ALDH3A2_ssc_ref	Pre	1	562	71.2678293214111
ALDH3A2_ssc_ref	Pre	2	699	80.2279806043405
ALDH3A2_ssc_ref	Pre	3	752	76.981356282513
ALDH3A2_ssc_ref	Pre	4	902	95.8637960384021
ALDH3A2_ssc_ref	Pre	5	597	76.3643801226972
ALDH3A2_ssc_ref	Pre	6	776	84.0232315573067
ALG14_wgs_alt	DNA	1	1541	226.443452103242
ALG14_wgs_alt	DNA	2	1626	222.493520184103
ALG14_wgs_alt	DNA	3	1764	224.548582880767
ALG14_wgs_alt	DNA	4	1656	208.971357421657
ALG14_wgs_alt	Post	1	1920	212.181236371223
ALG14_wgs_alt	Post	2	2207	222.747067828047
ALG14_wgs_alt	Post	3	1946	210.139047042099
ALG14_wgs_alt	Post	4	2050	216.680234724942
ALG14_wgs_alt	Post	5	2013	191.697744937437
ALG14_wgs_alt	Post	6	1903	197.779547827938
ALG14_wgs_alt	Pre	1	1112	141.013925632401
ALG14_wgs_alt	Pre	2	1318	151.273931954965
ALG14_wgs_alt	Pre	3	1531	156.726670835808
ALG14_wgs_alt	Pre	4	1315	139.757086242238
ALG14_wgs_alt	Pre	5	1262	161.426880594378
ALG14_wgs_alt	Pre	6	1342	145.308217461219
ALG14_wgs_ref	DNA	1	705	103.596777243858
ALG14_wgs_ref	DNA	2	915	125.203918184781
ALG14_wgs_ref	DNA	3	877	111.637815865325
ALG14_wgs_ref	DNA	4	921	116.221389000813
ALG14_wgs_ref	Post	1	1420	156.925706066217
ALG14_wgs_ref	Post	2	1256	126.764982869065
ALG14_wgs_ref	Post	3	1412	152.474991995603
ALG14_wgs_ref	Post	4	1463	154.635699220776
ALG14_wgs_ref	Post	5	1356	129.131714920598
ALG14_wgs_ref	Post	6	1160	120.559261944513
ALG14_wgs_ref	Pre	1	697	88.3873256886539
ALG14_wgs_ref	Pre	2	717	82.2939371864265
ALG14_wgs_ref	Pre	3	875	89.5727217382964
ALG14_wgs_ref	Pre	4	733	77.9026191753312
ALG14_wgs_ref	Pre	5	631	80.7134402971892
ALG14_wgs_ref	Pre	6	776	84.0232315573067
ALX4.1_wgs_alt	DNA	1	6528	959.262073543132
ALX4.1_wgs_alt	DNA	2	7285	996.842124564078
ALX4.1_wgs_alt	DNA	3	7598	967.18828385945
ALX4.1_wgs_alt	DNA	4	8015	1011.41632230349
ALX4.1_wgs_alt	Post	1	13925	1538.86651899442
ALX4.1_wgs_alt	Post	2	15531	1567.5055325951
ALX4.1_wgs_alt	Post	3	14879	1606.71062740976
ALX4.1_wgs_alt	Post	4	15344	1621.82513249732
ALX4.1_wgs_alt	Post	5	15893	1513.48845518663
ALX4.1_wgs_alt	Post	6	14293	1485.47718187321
ALX4.1_wgs_alt	Pre	1	6047	766.826626168279
ALX4.1_wgs_alt	Pre	2	8386	962.506216520743
ALX4.1_wgs_alt	Pre	3	8991	920.398104170311
ALX4.1_wgs_alt	Pre	4	8348	887.218369543881
ALX4.1_wgs_alt	Pre	5	7138	913.046809574226
ALX4.1_wgs_alt	Pre	6	8665	938.223326603173
ALX4.1_wgs_ref	DNA	1	8573	1259.76620044198
ALX4.1_wgs_ref	DNA	2	9135	1249.98665859888
ALX4.1_wgs_ref	DNA	3	10394	1323.10542543237
ALX4.1_wgs_ref	DNA	4	10082	1272.25194778088
ALX4.1_wgs_ref	Post	1	15897	1756.79433051736
ALX4.1_wgs_ref	Post	2	16870	1702.64750079708
ALX4.1_wgs_ref	Post	3	16703	1803.67548959104
ALX4.1_wgs_ref	Post	4	16471	1740.9464127583
ALX4.1_wgs_ref	Post	5	17550	1671.2843634635
ALX4.1_wgs_ref	Post	6	15399	1600.42420231341
ALX4.1_wgs_ref	Pre	1	7471	947.405610071641
ALX4.1_wgs_ref	Pre	2	10144	1164.28130937114
ALX4.1_wgs_ref	Pre	3	10286	1052.96573234299
ALX4.1_wgs_ref	Pre	4	10044	1067.46781309281
ALX4.1_wgs_ref	Pre	5	8253	1055.67040059065
ALX4.1_wgs_ref	Pre	6	10284	1113.52437285482
ALX4.1_wgs_shuf	DNA	1	0	0
ALX4.1_wgs_shuf	DNA	2	0	0
ALX4.1_wgs_shuf	DNA	3	2	0.254590230023546
ALX4.1_wgs_shuf	DNA	4	0	0
ALX4.1_wgs_shuf	Post	1	0	0
ALX4.1_wgs_shuf	Post	2	5	0.504637670657106
ALX4.1_wgs_shuf	Post	3	4	0.431940487239668
ALX4.1_wgs_shuf	Post	4	0	0
ALX4.1_wgs_shuf	Post	5	1	0.0952298782600282
ALX4.1_wgs_shuf	Post	6	0	0
ALX4.1_wgs_shuf	Pre	1	2	0.253622168403598
ALX4.1_wgs_shuf	Pre	2	2	0.229550731342891
ALX4.1_wgs_shuf	Pre	3	0	0
ALX4.1_wgs_shuf	Pre	4	0	0
ALX4.1_wgs_shuf	Pre	5	0	0
ALX4.1_wgs_shuf	Pre	6	0	0
ALX4_wgs_alt	DNA	1	807	118.58524714297
ALX4_wgs_alt	DNA	2	1022	139.845250693821
ALX4_wgs_alt	DNA	3	835	106.29142103483
ALX4_wgs_alt	DNA	4	1132	142.847570411422
ALX4_wgs_alt	Post	1	692	76.4736539421285
ALX4_wgs_alt	Post	2	577	58.23518719383
ALX4_wgs_alt	Post	3	606	65.4389838168097
ALX4_wgs_alt	Post	4	619	65.4268611193849
ALX4_wgs_alt	Post	5	706	67.2322940515799
ALX4_wgs_alt	Post	6	715	74.3102347330402
ALX4_wgs_alt	Pre	1	767	97.2641015827799
ALX4_wgs_alt	Pre	2	805	92.3941693655138
ALX4_wgs_alt	Pre	3	1105	113.117551452363
ALX4_wgs_alt	Pre	4	956	101.602870302342
ALX4_wgs_alt	Pre	5	788	100.795865220579
ALX4_wgs_alt	Pre	6	876	94.8509675827328
ALX4_wgs_ref	DNA	1	1674	245.987241285417
ALX4_wgs_ref	DNA	2	1762	241.103064307743
ALX4_wgs_ref	DNA	3	2008	255.60859094364
ALX4_wgs_ref	DNA	4	1880	237.2380144642
ALX4_wgs_ref	Post	1	1194	131.950206368355
ALX4_wgs_ref	Post	2	1281	129.288171222351
ALX4_wgs_ref	Post	3	1174	126.774533004843
ALX4_wgs_ref	Post	4	1416	149.667908473423
ALX4_wgs_ref	Post	5	1240	118.085049042435
ALX4_wgs_ref	Post	6	1328	138.019568846822
ALX4_wgs_ref	Pre	1	1420	180.071739566555
ALX4_wgs_ref	Pre	2	1652	189.608904089228
ALX4_wgs_ref	Pre	3	1950	199.619208445346
ALX4_wgs_ref	Pre	4	1904	202.355507380396
ALX4_wgs_ref	Pre	5	1643	210.161937255597
ALX4_wgs_ref	Pre	6	1834	198.580678706315
ALX4_wgs_shuf	DNA	1	7446	1094.15830263513
ALX4_wgs_shuf	DNA	2	7609	1041.17662674098
ALX4_wgs_shuf	DNA	3	8588	1093.21044772111
ALX4_wgs_shuf	DNA	4	8181	1032.36393421895
ALX4_wgs_shuf	Post	1	8425	931.055685639353
ALX4_wgs_shuf	Post	2	8673	875.344503521816
ALX4_wgs_shuf	Post	3	8630	931.911601219584
ALX4_wgs_shuf	Post	4	8196	866.298148197865
ALX4_wgs_shuf	Post	5	8148	775.93304806271
ALX4_wgs_shuf	Post	6	7276	756.197577507134
ALX4_wgs_shuf	Pre	1	5038	638.874242208664
ALX4_wgs_shuf	Pre	2	6082	698.063774013733
ALX4_wgs_shuf	Pre	3	7331	750.465854929658
ALX4_wgs_shuf	Pre	4	6750	717.384282992477
ALX4_wgs_shuf	Pre	5	5509	704.675661802243
ALX4_wgs_shuf	Pre	6	6696	725.025204262533
AMPD2_wgs_alt	DNA	1	260	38.2059036644017
AMPD2_wgs_alt	DNA	2	269	36.8085835974931
AMPD2_wgs_alt	DNA	3	317	40.352551458732
AMPD2_wgs_alt	DNA	4	286	36.0904639025325
AMPD2_wgs_alt	Post	1	98	10.8300839397812
AMPD2_wgs_alt	Post	2	121	12.212231629902
AMPD2_wgs_alt	Post	3	170	18.3574707076859
AMPD2_wgs_alt	Post	4	190	20.0825583403605
AMPD2_wgs_alt	Post	5	86	8.18976953036243
AMPD2_wgs_alt	Post	6	80	8.31443185824226
AMPD2_wgs_alt	Pre	1	204	25.869461177167
AMPD2_wgs_alt	Pre	2	279	32.0223270223333
AMPD2_wgs_alt	Pre	3	305	31.222491577349
AMPD2_wgs_alt	Pre	4	187	19.8742016177175
AMPD2_wgs_alt	Pre	5	260	33.2575189814092
AMPD2_wgs_alt	Pre	6	261	28.2603910263622
AMPD2_wgs_ref	DNA	1	1221	179.420801439363
AMPD2_wgs_ref	DNA	2	1365	186.779615652707
AMPD2_wgs_ref	DNA	3	1460	185.850867917188
AMPD2_wgs_ref	DNA	4	1477	186.383269874268
AMPD2_wgs_ref	Post	1	568	62.7702824264869
AMPD2_wgs_ref	Post	2	718	72.4659695063604
AMPD2_wgs_ref	Post	3	587	63.3872665024213
AMPD2_wgs_ref	Post	4	616	65.1097680929582
AMPD2_wgs_ref	Post	5	614	58.4711452516573
